,name,#oe,#ue,#grainy,#blurry,#people_not_ratings
12749,voc_emotic_ava/AVA__270589.jpg,6,8,2,0,5
12750,voc_emotic_ava/AVA__272066.jpg,9,3,2,2,5
12751,voc_emotic_ava/AVA__288917.jpg,8,6,1,0,6
12752,voc_emotic_ava/AVA__307715.jpg,2,12,1,0,6
12753,voc_emotic_ava/AVA__308574.jpg,6,6,2,0,6
12754,voc_emotic_ava/AVA__314859.jpg,9,4,1,0,7
12755,voc_emotic_ava/AVA__322711.jpg,6,5,3,0,7
12756,voc_emotic_ava/AVA__325174.jpg,8,3,1,4,3
12757,voc_emotic_ava/AVA__353366.jpg,8,5,1,0,7
12758,voc_emotic_ava/AVA__384003.jpg,5,8,2,0,7
12759,voc_emotic_ava/AVA__409794.jpg,7,4,1,2,7
12760,voc_emotic_ava/AVA__42184.jpg,4,8,2,0,8
12761,voc_emotic_ava/AVA__422685.jpg,11,4,0,0,7
12762,voc_emotic_ava/AVA__4621.jpg,7,5,2,0,8
12763,voc_emotic_ava/AVA__504058.jpg,6,5,1,2,8
12764,voc_emotic_ava/AVA__524701.jpg,8,6,2,0,7
12765,voc_emotic_ava/AVA__563788.jpg,7,5,1,1,7
12766,voc_emotic_ava/AVA__598098.jpg,9,5,1,0,7
12767,voc_emotic_ava/AVA__609306.jpg,7,4,3,0,7
12768,voc_emotic_ava/AVA__61103.jpg,4,9,2,0,6
12769,voc_emotic_ava/AVA__64805.jpg,5,6,0,2,7
12770,voc_emotic_ava/AVA__666824.jpg,7,5,2,0,7
12771,voc_emotic_ava/AVA__676113.jpg,4,11,0,1,6
12772,voc_emotic_ava/AVA__687659.jpg,10,2,2,0,7
12773,voc_emotic_ava/AVA__71110.jpg,4,8,1,2,6
12774,voc_emotic_ava/AVA__726919.jpg,8,3,2,0,8
12775,voc_emotic_ava/AVA__785054.jpg,5,1,1,9,2
12776,voc_emotic_ava/AVA__802052.jpg,8,7,0,0,6
12777,voc_emotic_ava/AVA__824320.jpg,7,5,2,0,7
12778,voc_emotic_ava/AVA__832411.jpg,7,5,1,0,9
12779,voc_emotic_ava/AVA__836848.jpg,4,8,1,0,7
12780,voc_emotic_ava/AVA__855853.jpg,7,4,2,2,7
12781,voc_emotic_ava/AVA__863729.jpg,5,7,1,0,8
12782,voc_emotic_ava/AVA__879650.jpg,6,8,1,0,8
12783,voc_emotic_ava/AVA__938088.jpg,8,4,2,0,7
12784,voc_emotic_ava/EMOTIC__2juq2ib85o4bpqar81.jpg,7,4,2,1,7
12785,voc_emotic_ava/EMOTIC__6kt4xw4h2tpw47vfvo.jpg,6,6,2,0,7
12786,voc_emotic_ava/EMOTIC__COCO_train2014_000000016659.jpg,8,7,0,0,7
12787,voc_emotic_ava/EMOTIC__COCO_train2014_000000040846.jpg,3,10,1,0,6
12788,voc_emotic_ava/EMOTIC__COCO_train2014_000000070800.jpg,8,6,0,1,8
12789,voc_emotic_ava/EMOTIC__COCO_train2014_000000076885.jpg,7,5,1,1,7
12790,voc_emotic_ava/EMOTIC__COCO_train2014_000000093384.jpg,4,9,1,0,7
12791,voc_emotic_ava/EMOTIC__COCO_train2014_000000109117.jpg,8,5,1,0,7
12792,voc_emotic_ava/EMOTIC__COCO_train2014_000000121445.jpg,8,3,3,0,7
12793,voc_emotic_ava/EMOTIC__COCO_train2014_000000128281.jpg,11,4,0,0,7
12794,voc_emotic_ava/EMOTIC__COCO_train2014_000000142428.jpg,10,3,2,0,8
12795,voc_emotic_ava/EMOTIC__COCO_train2014_000000177950.jpg,10,5,0,0,7
12796,voc_emotic_ava/EMOTIC__COCO_train2014_000000179532.jpg,9,6,2,0,8
12797,voc_emotic_ava/EMOTIC__COCO_train2014_000000198323.jpg,15,8,2,2,13
12798,voc_emotic_ava/EMOTIC__COCO_train2014_000000247190.jpg,7,5,2,1,7
12799,voc_emotic_ava/EMOTIC__COCO_train2014_000000252470.jpg,6,7,2,0,5
12800,voc_emotic_ava/EMOTIC__COCO_train2014_000000315504.jpg,6,6,2,0,7
12801,voc_emotic_ava/EMOTIC__COCO_train2014_000000327258.jpg,5,7,2,0,7
12802,voc_emotic_ava/EMOTIC__COCO_train2014_000000352421.jpg,7,5,1,0,8
12803,voc_emotic_ava/EMOTIC__COCO_train2014_000000361190.jpg,8,5,1,0,7
12804,voc_emotic_ava/EMOTIC__COCO_train2014_000000393193.jpg,7,5,2,1,7
12805,voc_emotic_ava/EMOTIC__COCO_train2014_000000407139.jpg,7,4,3,0,7
12806,voc_emotic_ava/EMOTIC__COCO_train2014_000000411653.jpg,7,8,0,0,6
12807,voc_emotic_ava/EMOTIC__COCO_train2014_000000422583.jpg,3,9,2,0,6
12808,voc_emotic_ava/EMOTIC__COCO_train2014_000000424412.jpg,7,6,0,1,9
12809,voc_emotic_ava/EMOTIC__COCO_train2014_000000427040.jpg,3,9,2,1,6
12810,voc_emotic_ava/EMOTIC__COCO_train2014_000000435695.jpg,7,5,2,0,7
12811,voc_emotic_ava/EMOTIC__COCO_train2014_000000436521.jpg,8,5,0,0,9
12812,voc_emotic_ava/EMOTIC__COCO_train2014_000000439373.jpg,9,4,1,1,7
12813,voc_emotic_ava/EMOTIC__COCO_train2014_000000471514.jpg,7,5,2,0,7
12814,voc_emotic_ava/EMOTIC__COCO_train2014_000000528076.jpg,6,7,1,0,7
12815,voc_emotic_ava/EMOTIC__COCO_train2014_000000534627.jpg,7,4,2,1,7
12816,voc_emotic_ava/EMOTIC__COCO_train2014_000000549284.jpg,8,5,1,0,7
12817,voc_emotic_ava/EMOTIC__COCO_train2014_000000554561.jpg,8,6,1,0,7
12818,voc_emotic_ava/EMOTIC__COCO_train2014_000000574460.jpg,10,4,1,0,6
12819,voc_emotic_ava/EMOTIC__COCO_train2014_000000579680.jpg,5,6,5,0,6
12820,voc_emotic_ava/EMOTIC__COCO_val2014_000000054796.jpg,8,4,1,3,5
12821,voc_emotic_ava/EMOTIC__COCO_val2014_000000058800.jpg,5,9,0,0,7
12822,voc_emotic_ava/EMOTIC__COCO_val2014_000000125873.jpg,5,6,2,2,5
12823,voc_emotic_ava/EMOTIC__COCO_val2014_000000197280.jpg,7,5,1,0,8
12824,voc_emotic_ava/EMOTIC__COCO_val2014_000000200234.jpg,6,6,0,2,8
12825,voc_emotic_ava/EMOTIC__COCO_val2014_000000216449.jpg,8,5,1,0,7
12826,voc_emotic_ava/EMOTIC__COCO_val2014_000000220187.jpg,7,5,3,0,7
12827,voc_emotic_ava/EMOTIC__COCO_val2014_000000508811.jpg,8,3,1,2,7
12828,voc_emotic_ava/EMOTIC__COCO_val2014_000000544583.jpg,6,6,1,0,8
12829,voc_emotic_ava/EMOTIC__cdyv0pywmdv4itgeis.jpg,6,5,2,1,7
12830,voc_emotic_ava/JPEGImages__2007_001397.jpg,6,5,3,0,9
12831,voc_emotic_ava/JPEGImages__2007_003604.jpg,7,6,1,1,9
12832,voc_emotic_ava/JPEGImages__2007_006444.jpg,9,5,1,0,6
12833,voc_emotic_ava/JPEGImages__2007_007930.jpg,8,5,1,0,7
12834,voc_emotic_ava/JPEGImages__2008_000853.jpg,8,5,2,0,7
12835,voc_emotic_ava/JPEGImages__2008_002718.jpg,7,4,3,2,5
12836,voc_emotic_ava/JPEGImages__2008_002876.jpg,8,5,2,0,7
12837,voc_emotic_ava/JPEGImages__2008_003876.jpg,9,4,1,1,7
12838,voc_emotic_ava/JPEGImages__2008_004411.jpg,6,7,3,0,5
12839,voc_emotic_ava/JPEGImages__2008_004430.jpg,8,5,0,1,7
12840,voc_emotic_ava/JPEGImages__2008_004756.jpg,9,3,3,0,7
12841,voc_emotic_ava/JPEGImages__2008_004827.jpg,7,4,2,0,8
12842,voc_emotic_ava/JPEGImages__2008_006600.jpg,3,9,1,0,6
12843,voc_emotic_ava/JPEGImages__2008_006941.jpg,8,4,2,2,7
12844,voc_emotic_ava/JPEGImages__2008_006948.jpg,7,5,2,0,8
12845,voc_emotic_ava/JPEGImages__2008_007229.jpg,9,4,1,0,7
12846,voc_emotic_ava/JPEGImages__2008_007879.jpg,10,4,1,0,7
12847,voc_emotic_ava/JPEGImages__2009_001462.jpg,7,5,1,0,8
12848,voc_emotic_ava/JPEGImages__2009_004043.jpg,8,4,1,0,8
12849,voc_emotic_ava/JPEGImages__2010_000510.jpg,8,5,1,0,7
12850,voc_emotic_ava/JPEGImages__2010_001619.jpg,8,3,2,2,7
12851,voc_emotic_ava/JPEGImages__2010_001674.jpg,4,7,1,1,8
12852,voc_emotic_ava/JPEGImages__2010_002390.jpg,9,5,1,0,7
12853,voc_emotic_ava/JPEGImages__2010_002485.jpg,7,5,1,2,5
12854,voc_emotic_ava/JPEGImages__2010_002582.jpg,7,5,2,0,8
12855,voc_emotic_ava/JPEGImages__2010_003230.jpg,7,8,2,0,5
12856,voc_emotic_ava/JPEGImages__2010_004451.jpg,7,5,2,0,7
12857,voc_emotic_ava/JPEGImages__2011_000969.jpg,6,6,3,0,6
12858,voc_emotic_ava/JPEGImages__2011_001441.jpg,10,3,1,2,6
12859,voc_emotic_ava/JPEGImages__2011_003440.jpg,7,7,1,0,6
12860,voc_emotic_ava/JPEGImages__2011_005111.jpg,9,5,0,2,6
12861,voc_emotic_ava/JPEGImages__2011_005645.jpg,9,4,1,1,6
12862,voc_emotic_ava/JPEGImages__2011_005909.jpg,9,3,1,1,7
12863,voc_emotic_ava/JPEGImages__2011_006827.jpg,6,5,1,2,7
12864,voc_emotic_ava/JPEGImages__2012_001849.jpg,8,5,1,0,7
12865,voc_emotic_ava/JPEGImages__2012_003204.jpg,5,8,2,0,6
12866,voc_emotic_ava/JPEGImages__2012_003456.jpg,7,6,1,0,7
12867,voc_emotic_ava/VOC2012__2007_002262.jpg,7,5,1,1,7
12868,voc_emotic_ava/VOC2012__2008_001223.jpg,7,3,4,0,7
12869,voc_emotic_ava/VOC2012__2008_001951.jpg,7,7,3,0,6
12870,voc_emotic_ava/VOC2012__2008_001971.jpg,7,5,1,1,7
12871,voc_emotic_ava/VOC2012__2008_003123.jpg,9,4,1,0,8
12872,voc_emotic_ava/VOC2012__2008_003444.jpg,7,5,1,0,8
12873,voc_emotic_ava/VOC2012__2008_003592.jpg,5,6,1,2,7
12874,voc_emotic_ava/VOC2012__2008_004472.jpg,7,5,1,1,8
12875,voc_emotic_ava/VOC2012__2008_004744.jpg,9,4,1,0,6
12876,voc_emotic_ava/VOC2012__2008_005366.jpg,4,8,0,1,7
12877,voc_emotic_ava/VOC2012__2008_005441.jpg,5,8,0,0,7
12878,voc_emotic_ava/VOC2012__2008_005562.jpg,6,6,1,2,6
12879,voc_emotic_ava/VOC2012__2008_005674.jpg,9,4,1,1,7
12880,voc_emotic_ava/VOC2012__2008_005709.jpg,8,4,0,0,8
12881,voc_emotic_ava/VOC2012__2008_006525.jpg,7,8,1,1,6
12882,voc_emotic_ava/VOC2012__2008_006756.jpg,9,3,2,0,7
12883,voc_emotic_ava/VOC2012__2008_007024.jpg,6,5,2,1,7
12884,voc_emotic_ava/VOC2012__2008_007668.jpg,10,3,2,0,6
12885,voc_emotic_ava/VOC2012__2009_001919.jpg,7,6,1,0,6
12886,voc_emotic_ava/VOC2012__2009_002754.jpg,6,5,3,0,7
12887,voc_emotic_ava/VOC2012__2009_003891.jpg,7,5,2,0,7
12888,voc_emotic_ava/VOC2012__2009_004335.jpg,7,6,1,0,9
12889,voc_emotic_ava/VOC2012__2009_005082.jpg,8,6,0,0,7
12890,voc_emotic_ava/VOC2012__2010_000418.jpg,9,3,1,1,8
12891,voc_emotic_ava/VOC2012__2010_000486.jpg,7,5,1,1,7
12892,voc_emotic_ava/VOC2012__2010_001702.jpg,6,7,3,0,6
12893,voc_emotic_ava/VOC2012__2010_001764.jpg,8,6,2,1,7
12894,voc_emotic_ava/VOC2012__2010_002055.jpg,7,5,2,0,7
12895,voc_emotic_ava/VOC2012__2010_002196.jpg,7,6,1,0,7
12896,voc_emotic_ava/VOC2012__2010_003150.jpg,7,4,2,1,7
12897,voc_emotic_ava/VOC2012__2010_003703.jpg,7,4,2,1,7
12898,voc_emotic_ava/VOC2012__2010_006139.jpg,9,5,1,2,3
12899,voc_emotic_ava/VOC2012__2010_006850.jpg,8,6,2,0,5
12900,voc_emotic_ava/VOC2012__2011_003328.jpg,7,4,3,1,7
12901,voc_emotic_ava/VOC2012__2011_004065.jpg,6,6,1,1,7
12902,voc_emotic_ava/VOC2012__2011_005236.jpg,8,5,1,1,4
12903,voc_emotic_ava/VOC2012__2011_005675.jpg,8,4,1,1,7
12904,voc_emotic_ava/VOC2012__2011_007208.jpg,8,5,1,0,7
12905,voc_emotic_ava/VOC2012__2012_000277.jpg,5,6,2,0,7
12906,voc_emotic_ava/VOC2012__2012_001853.jpg,9,6,2,0,7
12907,voc_emotic_ava/VOC2012__2012_002652.jpg,8,5,2,2,5
12908,voc_emotic_ava/VOC2012__2012_003134.jpg,10,3,2,0,7
12909,voc_emotic_ava/VOC2012__2012_003592.jpg,2,11,2,0,6
12910,voc_emotic_ava/VOC2012__2012_004121.jpg,7,4,2,0,8
12911,voc_emotic_ava/VOC2012__2012_004125.jpg,8,5,1,0,7
12912,voc_emotic_ava/VOC2012__2012_004222.jpg,7,8,1,0,6
12913,blur_dataset/out_of_focus0125.jpg,13,8,2,11,31
12914,blur_dataset/out_of_focus0232.jpg,8,5,1,1,12
12915,blur_dataset/out_of_focus0259.jpg,9,3,0,2,14
12916,blur_dataset/out_of_focus0350.jpg,5,8,0,0,15
12917,voc_emotic_ava/AVA__149462.jpg,7,3,5,5,9
12918,voc_emotic_ava/AVA__164680.jpg,10,2,3,1,13
12919,voc_emotic_ava/AVA__175464.jpg,9,4,1,1,13
12920,voc_emotic_ava/AVA__198768.jpg,7,7,1,0,15
12921,voc_emotic_ava/AVA__239371.jpg,10,6,3,0,12
12922,voc_emotic_ava/AVA__255706.jpg,10,4,3,0,11
12923,voc_emotic_ava/AVA__26914.jpg,9,3,2,0,13
12924,voc_emotic_ava/AVA__269602.jpg,4,2,3,10,9
12925,voc_emotic_ava/AVA__270494.jpg,8,3,2,1,15
12926,voc_emotic_ava/AVA__290810.jpg,8,6,1,0,13
12927,voc_emotic_ava/AVA__29183.jpg,6,5,1,0,16
12928,voc_emotic_ava/AVA__30711.jpg,9,4,2,2,11
12929,voc_emotic_ava/AVA__317483.jpg,7,2,6,2,12
12930,voc_emotic_ava/AVA__333820.jpg,7,5,2,0,14
12931,voc_emotic_ava/AVA__340022.jpg,7,5,0,1,14
12932,voc_emotic_ava/AVA__340719.jpg,9,4,0,2,13
12933,voc_emotic_ava/AVA__392493.jpg,6,5,2,2,14
12934,voc_emotic_ava/AVA__529161.jpg,8,8,2,0,11
12935,voc_emotic_ava/AVA__550013.jpg,9,5,0,0,13
12936,voc_emotic_ava/AVA__558412.jpg,8,5,1,0,14
12937,voc_emotic_ava/AVA__592574.jpg,5,10,1,2,10
12938,voc_emotic_ava/AVA__592577.jpg,9,5,0,0,14
12939,voc_emotic_ava/AVA__605813.jpg,3,1,4,8,11
12940,voc_emotic_ava/AVA__60692.jpg,9,18,7,1,14
12941,voc_emotic_ava/AVA__64123.jpg,6,4,1,7,12
12942,voc_emotic_ava/AVA__651165.jpg,3,9,4,2,10
12943,voc_emotic_ava/AVA__68678.jpg,8,3,2,3,12
12944,voc_emotic_ava/AVA__730474.jpg,8,5,1,1,13
12945,voc_emotic_ava/AVA__753192.jpg,7,4,2,2,13
12946,voc_emotic_ava/AVA__77271.jpg,6,11,2,1,8
12947,voc_emotic_ava/AVA__773549.jpg,8,5,1,1,13
12948,voc_emotic_ava/AVA__7812.jpg,8,3,2,0,14
12949,voc_emotic_ava/AVA__824531.jpg,6,7,1,0,14
12950,voc_emotic_ava/AVA__824606.jpg,9,6,0,0,13
12951,voc_emotic_ava/AVA__828090.jpg,11,11,4,0,24
12952,voc_emotic_ava/AVA__857529.jpg,8,4,2,1,13
12953,voc_emotic_ava/AVA__898498.jpg,6,4,2,0,16
12954,voc_emotic_ava/AVA__901089.jpg,11,2,2,0,14
12955,voc_emotic_ava/AVA__906200.jpg,7,8,2,1,11
12956,voc_emotic_ava/AVA__927667.jpg,8,5,0,3,13
12957,voc_emotic_ava/AVA__933977.jpg,8,3,3,2,10
12958,voc_emotic_ava/AVA__953816.jpg,14,5,0,0,13
12959,voc_emotic_ava/EMOTIC__4elmvzzzzkrodjgpw4.jpg,7,7,2,0,12
12960,voc_emotic_ava/EMOTIC__COCO_train2014_000000010784.jpg,9,2,1,0,14
12961,voc_emotic_ava/EMOTIC__COCO_train2014_000000061809.jpg,11,4,1,0,15
12962,voc_emotic_ava/EMOTIC__COCO_train2014_000000066877.jpg,9,5,1,1,14
12963,voc_emotic_ava/EMOTIC__COCO_train2014_000000089882.jpg,8,5,0,1,13
12964,voc_emotic_ava/EMOTIC__COCO_train2014_000000110934.jpg,9,7,1,1,13
12965,voc_emotic_ava/EMOTIC__COCO_train2014_000000114697.jpg,9,3,0,2,16
12966,voc_emotic_ava/EMOTIC__COCO_train2014_000000122264.jpg,8,4,4,1,12
12967,voc_emotic_ava/EMOTIC__COCO_train2014_000000140333.jpg,8,5,1,0,14
12968,voc_emotic_ava/EMOTIC__COCO_train2014_000000146324.jpg,10,5,0,0,14
12969,voc_emotic_ava/EMOTIC__COCO_train2014_000000146469.jpg,9,3,0,0,15
12970,voc_emotic_ava/EMOTIC__COCO_train2014_000000151787.jpg,10,3,2,2,12
12971,voc_emotic_ava/EMOTIC__COCO_train2014_000000168943.jpg,9,2,4,0,13
12972,voc_emotic_ava/EMOTIC__COCO_train2014_000000173570.jpg,8,4,3,0,13
12973,voc_emotic_ava/EMOTIC__COCO_train2014_000000184215.jpg,8,5,1,2,13
12974,voc_emotic_ava/EMOTIC__COCO_train2014_000000192234.jpg,8,2,3,2,13
12975,voc_emotic_ava/EMOTIC__COCO_train2014_000000196226.jpg,8,4,1,1,14
12976,voc_emotic_ava/EMOTIC__COCO_train2014_000000208612.jpg,11,4,0,0,13
12977,voc_emotic_ava/EMOTIC__COCO_train2014_000000215224.jpg,10,4,1,2,12
12978,voc_emotic_ava/EMOTIC__COCO_train2014_000000235189.jpg,9,5,0,0,14
12979,voc_emotic_ava/EMOTIC__COCO_train2014_000000244026.jpg,8,6,1,0,12
12980,voc_emotic_ava/EMOTIC__COCO_train2014_000000245999.jpg,11,2,2,0,15
12981,voc_emotic_ava/EMOTIC__COCO_train2014_000000276639.jpg,10,3,1,1,13
12982,voc_emotic_ava/EMOTIC__COCO_train2014_000000280829.jpg,10,3,1,1,13
12983,voc_emotic_ava/EMOTIC__COCO_train2014_000000300542.jpg,8,5,2,1,13
12984,voc_emotic_ava/EMOTIC__COCO_train2014_000000326836.jpg,7,7,1,1,13
12985,voc_emotic_ava/EMOTIC__COCO_train2014_000000354878.jpg,10,2,4,1,12
12986,voc_emotic_ava/EMOTIC__COCO_train2014_000000369204.jpg,7,4,4,2,13
12987,voc_emotic_ava/EMOTIC__COCO_train2014_000000370827.jpg,10,3,1,1,14
12988,voc_emotic_ava/EMOTIC__COCO_train2014_000000412238.jpg,5,7,2,1,13
12989,voc_emotic_ava/EMOTIC__COCO_train2014_000000426348.jpg,8,3,2,1,15
12990,voc_emotic_ava/EMOTIC__COCO_train2014_000000429233.jpg,8,2,3,1,14
12991,voc_emotic_ava/EMOTIC__COCO_train2014_000000434767.jpg,10,2,1,0,15
12992,voc_emotic_ava/EMOTIC__COCO_train2014_000000469806.jpg,8,6,0,0,15
12993,voc_emotic_ava/EMOTIC__COCO_train2014_000000480474.jpg,10,4,2,0,13
12994,voc_emotic_ava/EMOTIC__COCO_train2014_000000499135.jpg,5,5,2,0,16
12995,voc_emotic_ava/EMOTIC__COCO_train2014_000000508449.jpg,9,4,1,1,13
12996,voc_emotic_ava/EMOTIC__COCO_train2014_000000520654.jpg,10,4,1,1,15
12997,voc_emotic_ava/EMOTIC__COCO_train2014_000000533988.jpg,9,5,1,0,14
12998,voc_emotic_ava/EMOTIC__COCO_val2014_000000010705.jpg,8,5,2,0,14
12999,voc_emotic_ava/EMOTIC__COCO_val2014_000000051610.jpg,10,5,1,0,12
13000,voc_emotic_ava/EMOTIC__COCO_val2014_000000080671.jpg,7,6,1,0,14
13001,voc_emotic_ava/EMOTIC__COCO_val2014_000000093329.jpg,8,5,1,2,13
13002,voc_emotic_ava/EMOTIC__COCO_val2014_000000098590.jpg,9,5,2,0,14
13003,voc_emotic_ava/EMOTIC__COCO_val2014_000000185838.jpg,8,5,0,0,15
13004,voc_emotic_ava/EMOTIC__COCO_val2014_000000236432.jpg,7,7,0,0,15
13005,voc_emotic_ava/EMOTIC__COCO_val2014_000000238410.jpg,7,5,2,0,14
13006,voc_emotic_ava/EMOTIC__COCO_val2014_000000487375.jpg,8,5,1,0,15
13007,voc_emotic_ava/EMOTIC__COCO_val2014_000000515779.jpg,7,4,1,2,14
13008,voc_emotic_ava/EMOTIC__COCO_val2014_000000560918.jpg,8,6,1,1,12
13009,voc_emotic_ava/EMOTIC__COCO_val2014_000000575194.jpg,6,5,5,0,13
13010,voc_emotic_ava/EMOTIC__fsxg1yh0f0m0m1knq6.jpg,7,5,2,1,13
13011,voc_emotic_ava/EMOTIC__sun_ahuylrzlolndsgzk.jpg,7,4,1,1,15
13012,voc_emotic_ava/EMOTIC__sun_devdqflnqwwvodpf.jpg,10,3,1,1,14
13013,voc_emotic_ava/JPEGImages__2007_004281.jpg,8,5,1,1,13
13014,voc_emotic_ava/JPEGImages__2007_008203.jpg,7,6,2,1,11
13015,voc_emotic_ava/JPEGImages__2007_009346.jpg,8,4,1,3,12
13016,voc_emotic_ava/JPEGImages__2008_000481.jpg,11,3,0,0,14
13017,voc_emotic_ava/JPEGImages__2008_000965.jpg,8,3,2,7,8
13018,voc_emotic_ava/JPEGImages__2008_002131.jpg,9,3,0,1,16
13019,voc_emotic_ava/JPEGImages__2008_002809.jpg,7,6,0,1,14
13020,voc_emotic_ava/JPEGImages__2008_004006.jpg,4,3,3,6,12
13021,voc_emotic_ava/JPEGImages__2008_005821.jpg,6,3,1,11,8
13022,voc_emotic_ava/JPEGImages__2008_006014.jpg,9,4,0,0,15
13023,voc_emotic_ava/JPEGImages__2009_000244.jpg,10,4,0,0,15
13024,voc_emotic_ava/JPEGImages__2009_001164.jpg,8,6,1,0,14
13025,voc_emotic_ava/JPEGImages__2009_001344.jpg,11,2,0,1,14
13026,voc_emotic_ava/JPEGImages__2009_002252.jpg,10,2,3,0,13
13027,voc_emotic_ava/JPEGImages__2009_002841.jpg,6,7,2,1,12
13028,voc_emotic_ava/JPEGImages__2009_004168.jpg,9,4,1,1,13
13029,voc_emotic_ava/JPEGImages__2009_004174.jpg,7,7,1,0,14
13030,voc_emotic_ava/JPEGImages__2009_004429.jpg,7,5,1,3,13
13031,voc_emotic_ava/JPEGImages__2009_005278.jpg,11,3,0,3,12
13032,voc_emotic_ava/JPEGImages__2010_000320.jpg,8,5,1,1,13
13033,voc_emotic_ava/JPEGImages__2010_000379.jpg,5,8,2,2,11
13034,voc_emotic_ava/JPEGImages__2010_000389.jpg,10,4,2,3,12
13035,voc_emotic_ava/JPEGImages__2010_002017.jpg,10,3,3,1,12
13036,voc_emotic_ava/JPEGImages__2010_002391.jpg,10,4,0,1,15
13037,voc_emotic_ava/JPEGImages__2010_003303.jpg,8,3,3,1,13
13038,voc_emotic_ava/JPEGImages__2010_003366.jpg,9,4,2,1,12
13039,voc_emotic_ava/JPEGImages__2010_005361.jpg,8,5,0,0,14
13040,voc_emotic_ava/JPEGImages__2010_005646.jpg,8,5,1,1,13
13041,voc_emotic_ava/JPEGImages__2010_005853.jpg,12,4,1,1,10
13042,voc_emotic_ava/JPEGImages__2011_000087.jpg,8,5,2,0,14
13043,voc_emotic_ava/JPEGImages__2011_001827.jpg,10,3,0,0,53
13044,voc_emotic_ava/JPEGImages__2011_004776.jpg,9,3,0,2,14
13045,voc_emotic_ava/JPEGImages__2011_006481.jpg,9,4,2,0,14
13046,voc_emotic_ava/JPEGImages__2012_000154.jpg,7,6,2,0,14
13047,voc_emotic_ava/JPEGImages__2012_000642.jpg,10,1,2,2,12
13048,voc_emotic_ava/JPEGImages__2012_001241.jpg,9,5,0,1,14
13049,voc_emotic_ava/JPEGImages__2012_001659.jpg,12,4,0,0,12
13050,voc_emotic_ava/JPEGImages__2012_001707.jpg,7,5,3,0,14
13051,voc_emotic_ava/JPEGImages__2012_002707.jpg,8,3,6,2,10
13052,voc_emotic_ava/VOC2012__2008_000713.jpg,9,3,2,1,14
13053,voc_emotic_ava/VOC2012__2008_001023.jpg,6,6,2,2,13
13054,voc_emotic_ava/VOC2012__2008_001380.jpg,10,3,2,0,14
13055,voc_emotic_ava/VOC2012__2008_002250.jpg,10,3,2,1,12
13056,voc_emotic_ava/VOC2012__2008_003131.jpg,11,5,1,0,13
13057,voc_emotic_ava/VOC2012__2008_004096.jpg,10,3,0,2,14
13058,voc_emotic_ava/VOC2012__2008_004187.jpg,9,3,1,3,12
13059,voc_emotic_ava/VOC2012__2008_004393.jpg,7,5,2,1,13
13060,voc_emotic_ava/VOC2012__2008_005889.jpg,10,3,2,0,14
13061,voc_emotic_ava/VOC2012__2008_006957.jpg,8,5,1,1,13
13062,voc_emotic_ava/VOC2012__2008_007262.jpg,9,6,1,0,13
13063,voc_emotic_ava/VOC2012__2008_008414.jpg,7,5,2,0,15
13064,voc_emotic_ava/VOC2012__2009_000601.jpg,8,5,1,0,13
13065,voc_emotic_ava/VOC2012__2009_000947.jpg,5,4,2,2,14
13066,voc_emotic_ava/VOC2012__2009_000996.jpg,8,4,2,1,15
13067,voc_emotic_ava/VOC2012__2009_001007.jpg,8,4,2,0,14
13068,voc_emotic_ava/VOC2012__2009_001857.jpg,10,3,3,1,12
13069,voc_emotic_ava/VOC2012__2009_004538.jpg,9,5,1,0,13
13070,voc_emotic_ava/VOC2012__2010_000049.jpg,9,3,1,1,15
13071,voc_emotic_ava/VOC2012__2010_002211.jpg,9,4,0,2,14
13072,voc_emotic_ava/VOC2012__2010_002288.jpg,9,4,0,0,14
13073,voc_emotic_ava/VOC2012__2010_002939.jpg,6,6,4,2,10
13074,voc_emotic_ava/VOC2012__2010_003721.jpg,10,4,1,0,15
13075,voc_emotic_ava/VOC2012__2010_004649.jpg,8,4,1,1,16
13076,voc_emotic_ava/VOC2012__2010_005492.jpg,7,6,1,0,14
13077,voc_emotic_ava/VOC2012__2010_005521.jpg,6,7,0,0,14
13078,voc_emotic_ava/VOC2012__2010_006221.jpg,8,3,3,1,14
13079,voc_emotic_ava/VOC2012__2010_006280.jpg,5,5,1,2,15
13080,voc_emotic_ava/VOC2012__2010_006296.jpg,8,4,1,2,14
13081,voc_emotic_ava/VOC2012__2010_006299.jpg,11,4,1,0,13
13082,voc_emotic_ava/VOC2012__2010_006341.jpg,9,3,2,0,14
13083,voc_emotic_ava/VOC2012__2011_000799.jpg,8,5,0,0,15
13084,voc_emotic_ava/VOC2012__2011_000985.jpg,7,8,1,0,13
13085,voc_emotic_ava/VOC2012__2011_002139.jpg,8,4,1,1,15
13086,voc_emotic_ava/VOC2012__2011_002654.jpg,7,4,1,2,14
13087,voc_emotic_ava/VOC2012__2011_002913.jpg,8,4,2,0,15
13088,voc_emotic_ava/VOC2012__2011_003456.jpg,7,6,0,1,15
13089,voc_emotic_ava/VOC2012__2011_004168.jpg,9,4,1,1,12
13090,voc_emotic_ava/VOC2012__2011_004345.jpg,8,4,1,2,14
13091,voc_emotic_ava/VOC2012__2011_004628.jpg,8,4,1,6,11
13092,voc_emotic_ava/VOC2012__2011_005201.jpg,10,5,1,1,12
13093,voc_emotic_ava/VOC2012__2011_005330.jpg,6,7,1,0,15
